Date,Instrument,Class,Start_Time,Peak_Time,Stop_Time,Peak_Flux,Background_Flux
16 May 2026,HEL1OS,B-Class,26816,26854,27063,4.6561634138940606e-07,-5.3833552431993255e-08
16 May 2026,HEL1OS,B-Class,27064,27321,27334,4.017160481342763e-07,-5.3833552431993255e-08
16 May 2026,HEL1OS,B-Class,27587,27661,27828,4.165911618970425e-07,-5.3833552431993255e-08
16 May 2026,HEL1OS,B-Class,27857,28157,28172,5.311103246030754e-07,-5.3833552431993255e-08
16 May 2026,HEL1OS,B-Class,28894,28990,29045,4.338204065122709e-07,-1.4280513702092733e-08
16 May 2026,HEL1OS,B-Class,29296,29338,29444,3.216209930225388e-07,8.079684497926719e-09
16 May 2026,HEL1OS,B-Class,29649,29804,29835,3.357326322176035e-07,-1.2185256345433537e-09
16 May 2026,HEL1OS,B-Class,30534,30701,30792,3.610931337850008e-07,-8.16766103751612e-09
16 May 2026,HEL1OS,B-Class,30911,31058,31071,3.4774901405600936e-07,-8.16766103751612e-09
16 May 2026,HEL1OS,B-Class,31268,31321,31449,4.240833249064466e-07,-8.16766103751612e-09
16 May 2026,HEL1OS,B-Class,31581,31675,31736,3.5215188593385334e-07,-8.16766103751612e-09
16 May 2026,HEL1OS,B-Class,31747,31895,32019,4.27894630397396e-07,1.3544342198401813e-08
16 May 2026,HEL1OS,B-Class,32165,32243,32311,3.193386591161783e-07,-3.114773991303357e-08
16 May 2026,HEL1OS,B-Class,32423,32435,32569,4.242956820709729e-07,-3.114773991303357e-08
16 May 2026,HEL1OS,B-Class,32966,33102,33123,3.355688138335404e-07,-3.114773991303357e-08
16 May 2026,HEL1OS,B-Class,34681,34737,34808,3.4652340984931516e-07,-2.9742137728788494e-08
16 May 2026,HEL1OS,B-Class,35204,35580,35740,3.4106684194558396e-07,-2.9742137728788494e-08
16 May 2026,HEL1OS,B-Class,35781,35910,35973,4.203620184042726e-07,-2.9742137728788494e-08
16 May 2026,HEL1OS,B-Class,36054,36064,36339,3.927343512994096e-07,2.603498837091626e-08
16 May 2026,HEL1OS,B-Class,36447,36520,36577,4.1755890383252627e-07,-3.780159773485556e-08
16 May 2026,HEL1OS,B-Class,36582,36598,36767,3.7256345434319634e-07,-3.780159773485556e-08
16 May 2026,HEL1OS,B-Class,37410,37441,37535,3.348821923349056e-07,2.3231873799169943e-08
16 May 2026,HEL1OS,B-Class,38508,38522,38647,3.788148447770115e-07,-6.547679239558872e-08
16 May 2026,HEL1OS,B-Class,38800,38925,38948,3.11235716452613e-07,-6.547679239558872e-08
16 May 2026,HEL1OS,B-Class,39033,39050,39160,3.5337243401758275e-07,-6.547679239558872e-08
16 May 2026,HEL1OS,B-Class,39450,39551,39656,3.741864698149325e-07,-4.699362928506254e-08
16 May 2026,HEL1OS,B-Class,40424,40436,40552,3.991293356254282e-07,-7.647790474264061e-08
16 May 2026,HEL1OS,B-Class,40691,40848,40883,3.450045505106561e-07,-7.647790474264061e-08
16 May 2026,HEL1OS,B-Class,41001,41046,41141,3.2354029730001877e-07,-7.647790474264061e-08
16 May 2026,HEL1OS,B-Class,41142,41453,41469,4.4499342704012973e-07,-7.647790474264061e-08
16 May 2026,HEL1OS,B-Class,41471,41598,41614,3.834836687228097e-07,-1.3210638082717693e-08
16 May 2026,HEL1OS,B-Class,54691,54728,54827,5.302214581858443e-07,-5.893416927899473e-09
16 May 2026,HEL1OS,C-Class,57742,58170,58389,1.7713782991201716e-06,-1.5047021943573135e-09
16 May 2026,HEL1OS,C-Class,63618,63681,63974,6.590979876630365e-06,-9.850338760238299e-09
16 May 2026,HEL1OS,B-Class,84273,84427,84701,5.712306603296388e-07,-4.358377995752702e-10
17 January 2026,SoLEXS,C-Class,3153,3228,3359,1.3996157346546167e-06,1.581949641015213e-07
17 January 2026,SoLEXS,B-Class,13863,14442,14459,4.045039943371279e-07,2.2495702295479016e-08
17 January 2026,HEL1OS,B-Class,681,983,1038,3.624390737182599e-07,3.923551420770408e-09
17 January 2026,HEL1OS,B-Class,1241,1364,1383,3.70496511275141e-07,3.923551420770408e-09
17 January 2026,HEL1OS,B-Class,2186,2199,2358,3.057215087470818e-07,2.8546870259883687e-08
17 January 2026,HEL1OS,B-Class,2870,2913,2999,3.327646880372012e-07,-8.174739609667013e-08
17 January 2026,HEL1OS,C-Class,3001,3175,3463,1.2579320457073068e-06,-8.174739609667013e-08
17 January 2026,HEL1OS,B-Class,3473,3494,3644,3.3800889877640625e-07,-1.3378501365152764e-09
17 January 2026,HEL1OS,B-Class,3669,3752,3814,4.363292547274594e-07,-3.3724340175952017e-09
17 January 2026,HEL1OS,B-Class,3947,4001,4176,4.675629487308964e-07,-3.3724340175952017e-09
17 January 2026,HEL1OS,B-Class,4377,4388,4534,3.932288401253778e-07,-1.0348164627363369e-07
17 January 2026,HEL1OS,B-Class,4552,4637,4724,3.61079987865292e-07,-1.0348164627363369e-07
17 January 2026,HEL1OS,B-Class,5211,5232,5425,3.8466376782281973e-07,-1.0348164627363369e-07
17 January 2026,HEL1OS,B-Class,5895,5969,6021,4.5679138436645143e-07,-7.59419557083601e-08
17 January 2026,HEL1OS,B-Class,6586,6607,6726,3.017443624228833e-07,-9.468196986550374e-08
17 January 2026,HEL1OS,B-Class,7162,7244,7302,3.877449691576361e-07,-9.468196986550374e-08
17 January 2026,HEL1OS,B-Class,7902,7990,8028,3.1444028718777316e-07,-2.854990393366264e-08
17 January 2026,HEL1OS,B-Class,8271,8384,8412,4.084143998381894e-07,-5.3433107493172324e-08
17 January 2026,HEL1OS,B-Class,8586,8634,8742,4.6140863585800755e-07,-5.3433107493172324e-08
17 January 2026,HEL1OS,C-Class,9099,9357,9894,1.1298564061077564e-06,-5.3433107493172324e-08
17 January 2026,HEL1OS,B-Class,10031,10156,10217,3.8161088077660687e-07,-5.654363434118516e-08
17 January 2026,HEL1OS,B-Class,10502,10667,10691,3.757498230356828e-07,-5.654363434118516e-08
17 January 2026,HEL1OS,B-Class,10877,10987,11025,3.5441500657294723e-07,-8.430276064313582e-08
17 January 2026,HEL1OS,B-Class,11027,11183,11198,3.802649408433477e-07,-8.430276064313582e-08
17 January 2026,HEL1OS,B-Class,12326,12346,12455,4.5469309333601374e-07,-9.383557488117777e-08
17 January 2026,HEL1OS,B-Class,14654,14878,16203,4.555040954595853e-07,-1.150733137829871e-07
17 January 2026,HEL1OS,B-Class,17302,17440,17466,1.1790676509252284e-07,-1.150733137829871e-07
17 January 2026,HEL1OS,B-Class,17517,17930,18823,2.472171099201044e-07,-1.150733137829871e-07
17 January 2026,HEL1OS,B-Class,21387,21715,22001,4.374567701486344e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,22195,23042,24196,3.813600970775473e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,24428,24441,24602,1.0328344625340918e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,25306,25520,25966,2.909808878551822e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,26378,26502,26619,1.374163211649258e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,27456,27548,27655,1.0324400849428287e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,30104,30210,30364,1.1705834765901088e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,32290,32719,32798,1.374163211649258e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,32938,33261,33502,2.603872990191028e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,34462,34608,34754,1.477085650722973e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,35337,35412,35493,1.0294165234098127e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,35646,35748,35813,1.4111133582768226e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,35920,36132,36526,4.306117908787388e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,C-Class,37307,37654,37837,1.4244514106582562e-06,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,37971,38079,38168,1.9807159470117608e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,38312,38523,38652,3.302699969663144e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,39111,39390,39734,4.620760440893757e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,41345,41582,42112,2.694145009606538e-07,-2.456052179188911e-07
17 January 2026,HEL1OS,B-Class,85260,85395,85427,1.0821215491960378e-07,-1.5650659824046896e-07
17 January 2026,HEL1OS,B-Class,85601,85842,86119,2.9334209727979535e-07,-1.5650659824046896e-07
17 May 2026,SoLEXS,C-Class,12833,13122,13605,9.3252543229848e-06,4.406006674082157e-08
17 May 2026,SoLEXS,B-Class,13861,13874,14456,2.430882799069586e-07,4.1893012438061e-08
17 May 2026,HEL1OS,B-Class,1564,1619,2016,4.085832743452175e-07,-9.23349175851923e-09
17 May 2026,HEL1OS,B-Class,2064,2181,2358,4.944018606532335e-07,-9.23349175851923e-09
17 May 2026,HEL1OS,B-Class,2463,2628,2642,4.2679239559104554e-07,-9.23349175851923e-09
17 May 2026,HEL1OS,B-Class,2829,2848,2954,4.5092425927796965e-07,2.166649812923372e-08
17 May 2026,HEL1OS,B-Class,3479,3595,3659,4.019718879563008e-07,-1.634947921933402e-08
17 May 2026,HEL1OS,B-Class,3897,4087,4497,4.515481848518395e-07,-1.634947921933402e-08
17 May 2026,HEL1OS,B-Class,10635,10668,10756,4.4748710688642356e-07,2.714935787238247e-08
17 May 2026,HEL1OS,C-Class,12868,13076,13654,5.289106077459615e-06,6.49074729497398e-08
17 May 2026,HEL1OS,B-Class,13761,14077,14388,4.1508645970268515e-07,-3.163009404388599e-08
17 May 2026,HEL1OS,B-Class,14452,14461,16334,4.7296389928201367e-07,-1.361027404186421e-07
17 May 2026,HEL1OS,B-Class,16364,16860,17367,4.101496612397467e-07,-1.361027404186421e-07
17 May 2026,HEL1OS,B-Class,17644,18712,19294,3.4314794215794104e-07,-1.361027404186421e-07
17 May 2026,HEL1OS,B-Class,19458,20089,20335,3.5771463241984767e-07,-1.361027404186421e-07
17 May 2026,HEL1OS,B-Class,20721,21083,21183,2.863454343209525e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,21653,21992,22086,1.1869956517342079e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,23466,23857,24136,4.857366771159702e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,24138,24189,24280,1.8056830822124954e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,24344,24639,24948,2.917099807867223e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,25443,25627,27074,4.927131155829535e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,27487,27672,27946,1.658752148852201e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,28263,28588,29028,5.636474871068663e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,29159,31724,31944,4.249661239761199e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,32996,33161,33329,1.9864293659621097e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,33342,33705,36378,5.700829204166041e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,36394,37083,37940,3.1138638891696733e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,38094,39360,41405,5.25326119931218e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,41445,43022,44512,7.627687329355577e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,44922,45374,46445,4.682081100212191e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,46542,46546,47021,1.5312771766608818e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,47632,49891,53044,7.557882495702027e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,53180,54178,59247,6.73902315704294e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,59702,60337,61114,3.900313479623685e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,61649,62130,63430,3.4375771058750926e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,63530,64119,64583,2.465759935281538e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,64853,65260,65732,3.8350085954089036e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,66174,66237,66344,1.4631712003235394e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,66486,67763,68608,4.360056628577051e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,69660,70439,72727,3.9423197492161607e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,72961,72961,73120,1.1173627262614629e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,73944,75090,76155,6.044938820911909e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,76687,77000,78011,3.7885327131154474e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,78410,80109,80982,6.090888866417014e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,81056,81705,81963,2.440044493882004e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,82122,82410,84230,3.557730812013222e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,84245,84404,84569,1.914450399433646e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,84579,84581,84990,1.5081201334815924e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,85134,85218,85363,1.2028112043684475e-07,-2.2046415208817095e-07
17 May 2026,HEL1OS,B-Class,86091,86258,86258,1.4468475073313822e-07,-2.2046415208817095e-07
18 January 2026,SoLEXS,C-Class,22170,22756,22759,3.2776650824146876e-06,1.462756598240417e-07
18 January 2026,SoLEXS,M-Class,63851,64584,64584,9.195916371725833e-05,1.7754009505510538e-06
18 January 2026,HEL1OS,B-Class,9886,10006,10026,4.1432399635957667e-07,1.082313681868701e-08
18 January 2026,HEL1OS,B-Class,10211,10229,10358,4.1416422287388555e-07,1.082313681868701e-08
18 January 2026,HEL1OS,B-Class,10479,10575,10654,3.3265446455656613e-07,1.082313681868701e-08
18 January 2026,HEL1OS,B-Class,12018,12112,12167,3.025159267873287e-07,2.528061482455161e-08
18 January 2026,HEL1OS,B-Class,12450,12483,12574,4.1872484578823465e-07,2.071089088886568e-08
18 January 2026,HEL1OS,B-Class,13406,13517,13529,4.1108908888662706e-07,2.071089088886568e-08
18 January 2026,HEL1OS,B-Class,17017,17037,17212,5.493538274850648e-07,1.9746182627160792e-08
18 January 2026,HEL1OS,B-Class,17548,17596,17682,3.125664880169774e-07,1.9746182627160792e-08
18 January 2026,HEL1OS,B-Class,17836,17874,18019,2.857427444635352e-07,-9.10102133683858e-09
18 January 2026,HEL1OS,B-Class,18100,18145,18248,2.9341389422589714e-07,-9.10102133683858e-09
18 January 2026,HEL1OS,B-Class,18574,18664,18881,3.1086864192536054e-07,-9.10102133683858e-09
18 January 2026,HEL1OS,B-Class,19160,19264,19318,3.1405501061784706e-07,2.2368287996763214e-09
18 January 2026,HEL1OS,B-Class,21106,21118,21260,3.8942865810495116e-07,1.718475073313719e-08
18 January 2026,HEL1OS,C-Class,21953,22241,22593,1.5491455152188748e-06,1.8707654970168364e-09
18 January 2026,HEL1OS,B-Class,22788,22874,23296,9.079077763170876e-07,9.906461725148802e-08
18 January 2026,HEL1OS,B-Class,23409,23501,23572,4.327636768126046e-07,-8.556375771058449e-08
18 January 2026,HEL1OS,B-Class,23685,23842,23888,4.090474264333962e-07,-8.556375771058449e-08
18 January 2026,HEL1OS,B-Class,23898,24057,24078,3.9911922337949837e-07,-8.556375771058449e-08
18 January 2026,HEL1OS,B-Class,24171,24263,24300,3.88818889675383e-07,-3.650520780665272e-09
18 January 2026,HEL1OS,B-Class,24352,24403,24551,5.137738901809908e-07,-1.1240772575588621e-08
18 January 2026,HEL1OS,B-Class,24766,24779,24939,4.812953787035929e-07,-1.1240772575588621e-08
18 January 2026,HEL1OS,B-Class,25556,25799,25814,3.378754171301325e-07,-1.6541611892000638e-08
18 January 2026,HEL1OS,B-Class,26148,26324,26339,3.3939528769338454e-07,-3.775204772979942e-08
18 January 2026,HEL1OS,B-Class,28034,28089,28213,3.0237536656890424e-07,-3.43715239154604e-08
18 January 2026,HEL1OS,B-Class,28501,28562,28632,3.481201334816338e-07,-3.531600768530564e-08
18 January 2026,HEL1OS,B-Class,29358,29429,29518,3.3508544847809506e-07,-3.531600768530564e-08
18 January 2026,HEL1OS,B-Class,30002,30032,30137,2.9202851653351166e-07,1.8148447770249124e-08
18 January 2026,HEL1OS,B-Class,30416,30476,30551,4.043411871776577e-07,9.503488724845466e-09
18 January 2026,HEL1OS,B-Class,31584,31664,31759,2.8293659621800993e-07,2.3460410557185186e-10
18 January 2026,HEL1OS,B-Class,32017,32078,32151,3.7178683385578615e-07,2.3460410557185186e-10
18 January 2026,HEL1OS,B-Class,32270,32342,32454,3.206168470017077e-07,2.3460410557185186e-10
18 January 2026,HEL1OS,B-Class,33145,33277,33330,3.817908787541577e-07,1.2614015572858293e-08
18 January 2026,HEL1OS,B-Class,33451,33508,33629,3.2830114268377837e-07,-2.2186267570026704e-09
18 January 2026,HEL1OS,B-Class,33797,33814,33921,4.368763272322627e-07,-2.2186267570026704e-09
18 January 2026,HEL1OS,B-Class,34440,34616,34631,3.1448680351905036e-07,-2.2186267570026704e-09
18 January 2026,HEL1OS,B-Class,34753,34836,34909,2.963444230963591e-07,2.2382445141065034e-08
18 January 2026,HEL1OS,B-Class,35649,35670,35781,3.722914349276842e-07,-7.015269491353779e-08
18 January 2026,HEL1OS,B-Class,35791,35846,35973,3.113156031954586e-07,-7.015269491353779e-08
18 January 2026,HEL1OS,B-Class,36989,37000,37162,3.936940034381496e-07,-6.856507230255594e-08
18 January 2026,HEL1OS,B-Class,37779,37860,37915,3.184083324906348e-07,-1.911214480736069e-10
18 January 2026,HEL1OS,B-Class,38027,38107,38156,2.7580948528667234e-07,-5.583577712609772e-08
18 January 2026,HEL1OS,B-Class,38495,38610,38624,3.590373141874682e-07,-5.583577712609772e-08
18 January 2026,HEL1OS,B-Class,40783,40853,40929,3.1083324906460613e-07,-1.4606128021032931e-08
18 January 2026,HEL1OS,B-Class,41034,41189,41221,3.930104156132937e-07,-1.4606128021032931e-08
18 January 2026,HEL1OS,B-Class,42318,42381,42525,4.0900899989886295e-07,-6.701486500151445e-08
18 January 2026,HEL1OS,B-Class,42566,42719,42751,3.585741733238824e-07,-6.701486500151445e-08
18 January 2026,HEL1OS,B-Class,42970,43013,43111,3.4413894225906353e-07,-3.058913944787029e-07
18 January 2026,HEL1OS,B-Class,43269,43409,43447,3.389372029527637e-07,-3.058913944787029e-07
18 January 2026,HEL1OS,B-Class,48181,48246,48411,3.71510769541902e-07,8.083729396298676e-09
18 January 2026,HEL1OS,B-Class,48464,48620,48651,3.767640813024439e-07,-6.314086358580063e-09
18 January 2026,HEL1OS,B-Class,48934,49020,49323,3.570371119425497e-07,-6.314086358580063e-09
18 January 2026,HEL1OS,B-Class,51631,51877,51920,4.088411366164279e-07,2.186267570027226e-08
18 January 2026,HEL1OS,B-Class,52213,52231,52343,3.612650419658077e-07,1.4812417838001297e-08
18 January 2026,HEL1OS,B-Class,52388,52426,52529,3.111386388916868e-07,1.4812417838001297e-08
18 January 2026,HEL1OS,B-Class,52530,52729,52816,3.475558701587499e-07,1.4812417838001297e-08
18 January 2026,HEL1OS,B-Class,52985,53088,53129,3.4248963494790974e-07,2.2439073718272035e-08
18 January 2026,HEL1OS,B-Class,54676,54762,54928,3.6423500859539606e-07,-7.137223177267381e-09
18 January 2026,HEL1OS,B-Class,55328,55403,55572,4.839640004044725e-07,-1.7957326322175478e-08
18 January 2026,HEL1OS,B-Class,55905,56119,56238,3.702042673677692e-07,-1.9238547881483778e-08
18 January 2026,HEL1OS,B-Class,56312,56373,56490,3.3703508949336443e-07,-1.9238547881483778e-08
18 January 2026,HEL1OS,B-Class,56835,56906,56970,3.217757103852651e-07,-1.9238547881483778e-08
18 January 2026,HEL1OS,B-Class,56979,56993,57122,3.737769238547748e-07,-1.9238547881483778e-08
18 January 2026,HEL1OS,B-Class,57179,57249,57382,3.0107493174232917e-07,-3.97815754879144e-09
18 January 2026,HEL1OS,B-Class,58055,58191,58230,3.249489331580428e-07,9.242592779856274e-10
18 January 2026,HEL1OS,B-Class,58231,58319,58382,3.388886641723006e-07,9.242592779856274e-10
18 January 2026,HEL1OS,B-Class,58448,58563,58575,3.8920821114368114e-07,9.242592779856274e-10
18 January 2026,HEL1OS,B-Class,58817,58929,58964,4.393487713621039e-07,9.242592779856274e-10
18 January 2026,HEL1OS,B-Class,58991,59005,59213,3.570098088785391e-07,9.242592779856274e-10
18 January 2026,HEL1OS,B-Class,59723,59733,59912,5.647770249772273e-07,3.215795328142265e-08
18 January 2026,HEL1OS,B-Class,61103,61233,61324,3.852533117605283e-07,2.2471432905247462e-08
18 January 2026,HEL1OS,B-Class,61531,61593,61736,3.6991202346039734e-07,2.2471432905247462e-08
18 January 2026,HEL1OS,B-Class,61737,61793,61930,4.0305996561834945e-07,2.2471432905247462e-08
18 January 2026,HEL1OS,C-Class,62941,63051,63217,1.4774041864697623e-06,6.201435938921814e-08
18 January 2026,HEL1OS,M-Class,63614,64338,64449,6.69752624127795e-05,4.003498837091575e-07
18 January 2026,HEL1OS,B-Class,79880,80049,80278,4.4991000101120856e-07,6.5557690363027254e-09
18 January 2026,HEL1OS,B-Class,80390,80475,80525,4.359500455050911e-07,6.5557690363027254e-09
18 January 2026,HEL1OS,B-Class,80619,80630,80885,4.1578218222265686e-07,6.5557690363027254e-09
18 January 2026,HEL1OS,B-Class,81956,81970,82104,3.7393164121750105e-07,2.578723834563568e-08
18 January 2026,HEL1OS,B-Class,82121,82296,82399,3.956547679239418e-07,2.578723834563568e-08
18 January 2026,HEL1OS,B-Class,82747,82761,82887,3.6813934674889976e-07,2.578723834563568e-08
18 January 2026,HEL1OS,B-Class,84132,84152,84381,5.23351198301124e-07,1.0691677621599357e-08
